Region,Vote_Type,Vote_Percentage
Northern Ireland,Leave,48.51418091512098
Yorkshire,Remain,55.635102900274546
Northern Ireland,Remain,47.310205650373575
Northern Ireland,Remain,56.18267795908223
Scotland,Leave,52.697999112666295
West Midlands,Leave,53.374756199144045
West Midlands,Remain,48.82778961841849
West Midlands,Remain,46.60585160773525
South East,Leave,45.665457353961905
Wales,Leave,67.41158548347038
Northern Ireland,Leave,54.4733905951907
North East,Leave,48.80869704984015
West Midlands,Remain,60.45396856368147
North East,Leave,60.293201767411745
Northern Ireland,Leave,40.043253847352034
Yorkshire,Leave,52.98451808423887
West Midlands,Remain,58.24076013723466
North East,Remain,45.41007053494517
South East,Leave,57.59648171990831
Northern Ireland,Remain,63.50024064769508
South East,Remain,66.75805705050837
Scotland,Remain,40.36493490701792
Scotland,Remain,54.29992256761854
South East,Remain,66.68012748183546
North East,Leave,64.64396833476121
South East,Remain,58.03435178015482
Wales,Leave,68.67220217389891
Wales,Leave,48.60098805582984
Greater London,Remain,63.42773209798568
North East,Leave,45.00222799520801
South East,Remain,61.67372448727815
Northern Ireland,Leave,59.4101897872458
Scotland,Leave,44.05227272541808
Wales,Remain,48.70459361748897
South East,Remain,51.153486634422734
Yorkshire,Leave,46.360496224899684
Scotland,Leave,43.6659157777942
East Midlands,Leave,58.51602245830683
Yorkshire,Remain,55.94424644218964
Scotland,Remain,54.168349278240555
South East,Remain,49.57439674271723
North East,Remain,47.98361936970745
West Midlands,Remain,68.25414547190371
East Midlands,Leave,60.1197003867989
West Midlands,Remain,59.03345258460601
Greater London,Leave,60.137599880488025
Northern Ireland,Remain,48.0799450234746
North East,Remain,49.20260361453416
South East,Leave,66.90008685128934
North East,Remain,47.551086030009174
Scotland,Leave,57.99786220022389
Greater London,Remain,60.320236767287405
Greater London,Remain,52.29694322609653
Scotland,Remain,45.84635065351722
Wales,Leave,56.62736844250977
Northern Ireland,Remain,64.52132799045175
West Midlands,Leave,50.852747866845796
North East,Remain,60.79844700343163
South East,Remain,69.82433353796579
West Midlands,Remain,59.50356351784848
South East,Remain,68.83536879386848
Northern Ireland,Leave,53.700410397339695
South East,Leave,60.884127847836574
Northern Ireland,Remain,46.15858722615431
Wales,Leave,63.028236049627964
Scotland,Remain,43.07541953783092
West Midlands,Leave,53.63019574072463
Scotland,Remain,67.16070461278112
Scotland,Remain,51.5816593734878
East Midlands,Leave,53.8747711124282
North East,Remain,56.14622565127331
Scotland,Leave,61.09850102719492
South East,Leave,69.30753729880136
South East,Remain,48.75347893315872
East Midlands,Remain,55.60152141840726
North East,Leave,66.93398415000195
West Midlands,Remain,50.452668445044715
East Midlands,Remain,56.61422318486265
West Midlands,Remain,52.461569831121906
Greater London,Remain,61.57766320900279
Greater London,Remain,44.197404361834124
East Midlands,Leave,59.180521212437256
Greater London,Remain,65.1162825901304
South East,Leave,53.30896528464592
Yorkshire,Leave,40.38581037600982
Greater London,Leave,41.5273492920022
Scotland,Leave,53.126196473613795
Scotland,Remain,64.20483930560658
Northern Ireland,Leave,49.37131002507916
East Midlands,Leave,59.814625666907375
Northern Ireland,Remain,60.98013182191828
North East,Leave,57.46491322688492
Northern Ireland,Leave,50.68356021531109
North East,Leave,40.05831686887251
Greater London,Remain,47.1776212918704
Wales,Remain,64.71845720298072
Northern Ireland,Leave,52.91272017156448
Northern Ireland,Leave,44.864846051332606
Scotland,Leave,54.53858215172892
Scotland,Leave,41.516670590768214
South East,Leave,63.04785539034928
Wales,Leave,61.51546472538625
Greater London,Remain,67.5884704030598
Scotland,Leave,66.3049257535669
Yorkshire,Leave,56.54062289652527
South East,Remain,50.26176148653737
Northern Ireland,Leave,45.78795219218809
Greater London,Remain,48.95047806331765
North East,Leave,44.618856839505874
North East,Leave,66.86817947151506
East Midlands,Leave,42.91659960583563
Northern Ireland,Leave,67.33706866805584
Yorkshire,Leave,59.202599491459765
Wales,Leave,49.80784257270847
Wales,Leave,57.17696876884205
North East,Leave,62.51162766075578
Wales,Remain,59.841691562385165
East Midlands,Leave,52.257130976361196
Northern Ireland,Leave,55.88650158339908
East Midlands,Leave,46.97990987104031
East Midlands,Leave,54.09286768471593
Greater London,Remain,45.42039386810485
Greater London,Leave,65.09127756908494
Yorkshire,Remain,51.91514835079344
East Midlands,Remain,46.56121350426504
Scotland,Remain,44.839987275593884
East Midlands,Leave,67.93214074382877
South East,Leave,69.97549715767781
South East,Leave,46.47545447445931
Northern Ireland,Remain,65.67622132377046
Scotland,Leave,54.96801936675931
Wales,Remain,56.72751894807409
South East,Remain,45.20921770727483
West Midlands,Leave,47.57318562373168
Scotland,Leave,42.978167839456084
South East,Remain,61.84529448863533
Yorkshire,Leave,44.34960933565784
North East,Leave,61.858916981773405
Greater London,Leave,59.272563559025905
East Midlands,Remain,44.19947839970426
East Midlands,Leave,52.099268938682805
Greater London,Remain,61.76163004598826
North East,Leave,49.93652174858268
Scotland,Remain,59.0671307923777
North East,Remain,46.59936514729425
Wales,Remain,53.856131002403714
South East,Remain,67.03792796568523
Yorkshire,Leave,46.59435629999073
Yorkshire,Remain,59.84440555515291
Wales,Remain,45.40229391357547
Greater London,Remain,44.99725706679116
East Midlands,Leave,63.348586958885
South East,Leave,54.352325109585664
South East,Remain,54.59206771093288
Northern Ireland,Leave,51.83136052795598
North East,Remain,58.754508175832186
Wales,Remain,68.9301205067049
Scotland,Remain,58.823971666539116
Yorkshire,Leave,56.101874922820734
North East,Leave,51.285372612834024
West Midlands,Leave,57.87411892906514
East Midlands,Remain,62.700862943976645
Yorkshire,Leave,67.58497675923431
Scotland,Remain,50.20636858079351
South East,Remain,45.04532073383881
Yorkshire,Leave,64.59137038334832
Greater London,Remain,53.648731457688285
West Midlands,Leave,49.28400272382146
East Midlands,Remain,53.62280822386694
Northern Ireland,Remain,49.80842597205763
West Midlands,Leave,53.339408686999505
Wales,Leave,66.33015673543261
Scotland,Remain,62.568867728730986
Scotland,Remain,56.87032541027477
West Midlands,Leave,55.50534544813111
Wales,Leave,69.87692690966216
Wales,Remain,51.65308150159109
Wales,Leave,49.92123926292671
North East,Remain,56.07169558258511
Greater London,Remain,45.75135868890488
North East,Remain,46.10469093095541
Scotland,Leave,52.686475047598016
Yorkshire,Leave,53.874437320827134
Scotland,Remain,52.90620332190832
Yorkshire,Leave,58.24889343249517
Yorkshire,Leave,67.48101840730111
Yorkshire,Leave,58.031826382767164
Scotland,Leave,67.60005844664856
North East,Leave,62.46897787204172
Greater London,Leave,41.695702383335174
East Midlands,Remain,69.8280973066644
Greater London,Remain,52.56831436806429
Scotland,Leave,53.17432234273282
Greater London,Remain,69.97753985606504
East Midlands,Leave,62.784789616574116
West Midlands,Remain,51.466756922858
Northern Ireland,Remain,51.67375336008484
Scotland,Remain,43.56487587017534
Wales,Leave,40.900868935481384
Wales,Leave,45.482174217330645
Yorkshire,Remain,47.02706237067492
South East,Leave,62.48099489789916
South East,Remain,43.54451591338657
South East,Remain,41.38242325000979
Yorkshire,Remain,48.95905049705977
Yorkshire,Remain,61.491213591588604
Northern Ireland,Leave,60.19208200334138
Wales,Remain,51.0772154376663
Wales,Remain,44.6036381766242
Greater London,Leave,69.5941003317624
Yorkshire,Leave,52.25585526054299
Greater London,Leave,45.21820449538326
West Midlands,Remain,54.10008612470881
North East,Remain,58.62217204337944
South East,Leave,59.42949053296555
Northern Ireland,Remain,63.37905871478834
East Midlands,Remain,43.13034274811048
Northern Ireland,Leave,65.01959096442474
Scotland,Leave,44.065347017068014
Greater London,Leave,43.97669503022905
East Midlands,Remain,49.62670131273093
South East,Leave,66.74512084835459
Wales,Leave,67.08650689048514
East Midlands,Remain,62.06572321575888
West Midlands,Remain,66.9616696938739
East Midlands,Leave,44.03055335171893
Yorkshire,Remain,60.50676347927457
West Midlands,Leave,49.78103544555917
Wales,Remain,66.98631433279533
East Midlands,Remain,61.467817918046556
Northern Ireland,Remain,48.246891758664006
Wales,Leave,69.21759899724486
South East,Leave,53.25646790623124
North East,Leave,53.637105677887554
East Midlands,Remain,45.24563141784612
Northern Ireland,Leave,52.98881673535776
East Midlands,Remain,62.59600355638364
Northern Ireland,Leave,47.16351473052595
Yorkshire,Remain,66.58647533847892
South East,Leave,64.08536079326254
North East,Remain,40.72193225052933
Scotland,Remain,47.21045790798499
South East,Remain,53.75809100607406
North East,Leave,54.23744500268937
East Midlands,Leave,66.29478381684432
South East,Leave,40.86004375893718
Yorkshire,Leave,50.33302735773234
North East,Remain,61.02377545412158
Northern Ireland,Leave,45.51296490716773
South East,Leave,50.04171362034311
North East,Remain,49.671443804632275
North East,Remain,56.612772143352174
Scotland,Remain,61.598085723861885
Greater London,Remain,42.81851921014181
Scotland,Remain,53.83543894670818
Scotland,Leave,46.683903498458314
Wales,Leave,55.105173040537544
South East,Remain,65.62368428416035
Yorkshire,Leave,51.8988472191852
North East,Remain,52.48269438939612
South East,Leave,48.25270910127031
East Midlands,Remain,61.32589455547836
West Midlands,Leave,68.3122464734071
Greater London,Remain,64.82129932602335
Scotland,Leave,43.80260889578011
Scotland,Leave,45.69655444526772
South East,Leave,68.41785898146193
North East,Remain,44.17351295827028
Scotland,Leave,52.922304940653035
Scotland,Remain,64.17583936925274
Northern Ireland,Remain,68.5998963541407
North East,Remain,42.49571615178681
North East,Remain,60.67665849840573
Northern Ireland,Leave,43.892731227520656
South East,Leave,41.047086138677734
East Midlands,Remain,57.8321587842397
South East,Leave,56.68249497474801
Wales,Leave,54.83747031516552
East Midlands,Leave,64.06545244124291
East Midlands,Leave,51.7321206963514
North East,Remain,61.31087415469092
Wales,Remain,48.07442502537223
Scotland,Leave,60.47498300409385
Greater London,Leave,51.16783655210142
Northern Ireland,Remain,55.17382347473351
Greater London,Remain,66.68879529044796
Wales,Remain,69.41578909988047
Yorkshire,Remain,46.356430600450295
Yorkshire,Leave,54.77335307949973
West Midlands,Leave,58.618158058596556
North East,Remain,62.79001865568354
Wales,Leave,51.2209379008457
East Midlands,Remain,68.28999560905342
Scotland,Leave,60.23684605890619
North East,Leave,40.0183286084066
South East,Remain,63.1130841220955
East Midlands,Leave,52.349070573101706
Wales,Leave,60.87779149617814
West Midlands,Remain,45.72733489134015
Wales,Remain,61.65106694842818
Greater London,Remain,42.91422189713539
Scotland,Remain,56.028712815802066
Yorkshire,Remain,59.22727141144439
South East,Remain,58.13369296990909
Northern Ireland,Leave,54.9973214477135
South East,Remain,48.932820043835314
Wales,Remain,62.20946300026517
Scotland,Remain,49.140908531207714
Wales,Leave,69.0504453380138
Northern Ireland,Leave,45.93958893395968
Yorkshire,Remain,64.51447622600404
North East,Leave,50.165251753868176
West Midlands,Leave,64.15382221267211
South East,Leave,57.14737191109146
East Midlands,Leave,65.41375625328246
Scotland,Remain,49.39633466741965
Wales,Remain,58.101208764047506
Yorkshire,Remain,68.19968658040456
Scotland,Remain,60.427543752633824
Greater London,Remain,57.87581769825853
Yorkshire,Leave,43.961409583921515
North East,Remain,68.79003385021437
Wales,Leave,45.712501330822576
Scotland,Leave,54.0543541143797
Northern Ireland,Remain,44.92838970412728
Greater London,Leave,69.63793511886333
East Midlands,Remain,43.80854092661857
East Midlands,Remain,63.38487505022526
Northern Ireland,Leave,41.32656333998915
South East,Leave,63.8562774115232
East Midlands,Leave,60.89331821980542
West Midlands,Leave,43.04165508158594
Northern Ireland,Leave,56.58644520999316
Greater London,Remain,46.40326390340394
Yorkshire,Remain,45.2381483810915
North East,Remain,46.49179283070768
Scotland,Remain,57.30232769090388
Yorkshire,Leave,49.25592027896087
East Midlands,Remain,65.56281431961195
North East,Leave,48.57019641605363
North East,Leave,47.60114907012365
East Midlands,Leave,42.30026521246815
North East,Leave,45.60817580821904
Northern Ireland,Leave,60.68094491029167
Yorkshire,Leave,55.66574859236145
Northern Ireland,Remain,67.51396767656492
South East,Remain,59.73954369970744
South East,Leave,47.7543502922873
Northern Ireland,Remain,66.23612225630583
West Midlands,Remain,44.75487482496919
Scotland,Leave,44.23115174764132
Wales,Remain,43.439199386247466
Wales,Remain,44.599813971344176
North East,Leave,58.96286640161075
East Midlands,Remain,41.81165707524616
North East,Leave,60.829937566573676
West Midlands,Leave,41.54503631999723
Scotland,Leave,60.080579917647796
Wales,Remain,68.88640087134627
North East,Leave,49.38679269718066
West Midlands,Remain,47.95799989418359
Northern Ireland,Leave,56.83918529657004
West Midlands,Leave,55.96477923705747
Wales,Remain,47.40122202884142
Greater London,Leave,60.877731754766955
Yorkshire,Remain,53.246754184782255
East Midlands,Leave,52.629005724768945
Yorkshire,Remain,62.78741242059127
West Midlands,Leave,49.11802359268364
Northern Ireland,Remain,67.16608438758703
South East,Remain,46.9282438914643
West Midlands,Leave,60.07825562464507
North East,Remain,44.03001406538657
Wales,Leave,46.574628363463916
Yorkshire,Remain,47.69265330700273
South East,Remain,53.78557348462557
Greater London,Remain,51.23180412625541
West Midlands,Leave,68.80450182046766
West Midlands,Remain,44.79858482632023
Yorkshire,Remain,55.460438296632105
Greater London,Remain,45.86147032692131
Greater London,Leave,47.541623111169805
Northern Ireland,Leave,45.0321408855958
East Midlands,Leave,46.212136079735465
West Midlands,Leave,51.892042763039335
Yorkshire,Leave,68.72674301771539
Scotland,Leave,40.48198359595853
West Midlands,Leave,58.62454909366791
Yorkshire,Leave,66.24381720592525
Northern Ireland,Remain,61.64022333726159
Greater London,Remain,55.95263410298156
Northern Ireland,Remain,56.8562994885535
North East,Leave,48.07180530902603
Northern Ireland,Leave,61.6207490193825
Scotland,Leave,65.67160770884196
Greater London,Remain,54.8031654583933
Greater London,Remain,69.58912318798522
Scotland,Remain,41.66431641755388
Northern Ireland,Remain,44.47103214513646
West Midlands,Leave,58.24596925177066
Scotland,Remain,43.97113339760994
Scotland,Remain,55.52808434508048
North East,Remain,45.06904151036972
Scotland,Remain,62.578125718284475
Scotland,Remain,56.30506462533165
Yorkshire,Remain,64.89058640920317
North East,Remain,68.1309394691803
Scotland,Remain,68.0482227674861
Wales,Leave,57.68049566451718
Scotland,Leave,54.731990880781666
Wales,Leave,50.276167629750184
Scotland,Remain,63.691804437507805
North East,Remain,57.00783262570157
North East,Remain,56.490952782086865
South East,Leave,60.134971907733814
South East,Remain,59.487660308315384
Wales,Remain,52.355407935953956
Greater London,Leave,66.40924005405981
Wales,Remain,63.9472738509137
Northern Ireland,Remain,62.433453505849656
Scotland,Remain,48.72191591965057
Northern Ireland,Leave,46.033505437783
East Midlands,Leave,52.517550006808364
